session,workflow,role,file,killed,n_records,n_assistant,read,read_img,bash,write,websearch,webfetch,other_tools,in_tok,out_tok,cache_read,cache_create,wall_s,t0,t1,model
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a504ac39b18e2070a.jsonl,0,52,30,15,14,2,1,0,0,1,57,7353,676871,57546,160.609,2026-08-08T21:15:14.514000+00:00,2026-08-08T21:17:55.123000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-aa7bcc7196af989a5.jsonl,0,52,30,15,14,2,1,0,0,1,57,6631,679467,60218,178.815,2026-08-08T21:15:34.448000+00:00,2026-08-08T21:18:33.263000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-af30e92b36d42fd8a.jsonl,0,46,26,15,14,0,1,0,0,1,49,7628,544566,53056,127.673,2026-08-08T21:09:34.990000+00:00,2026-08-08T21:11:42.663000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-af1c962fa82d33321.jsonl,0,46,26,15,14,0,1,0,0,1,49,4738,541754,51294,111.907,2026-08-08T21:14:35.384000+00:00,2026-08-08T21:16:27.291000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a74098d42a8abba41.jsonl,0,46,26,15,14,0,1,0,0,1,49,6998,517363,72954,110.943,2026-08-08T21:09:34.475000+00:00,2026-08-08T21:11:25.418000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-af60b9dfd67a4665e.jsonl,0,46,26,15,14,0,1,0,0,1,49,6696,551424,53288,124.253,2026-08-08T21:17:06.160000+00:00,2026-08-08T21:19:10.413000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-aa4c5a0629a854f6a.jsonl,0,50,29,15,14,1,1,0,0,1,55,8289,639644,54446,141.624,2026-08-08T21:09:34.523000+00:00,2026-08-08T21:11:56.147000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a96bc52d9d132cbf7.jsonl,0,48,28,15,14,0,1,0,0,1,53,5872,602446,58131,135.141,2026-08-08T21:11:25.527000+00:00,2026-08-08T21:13:40.668000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-ae056b0cdca016724.jsonl,0,47,27,15,14,0,1,0,0,1,51,7871,580884,58398,154.956,2026-08-08T21:12:17.158000+00:00,2026-08-08T21:14:52.114000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a47cd235b9738ae06.jsonl,0,48,27,15,14,1,1,0,0,1,51,6445,581162,55196,141.648,2026-08-08T21:13:47.253000+00:00,2026-08-08T21:16:08.901000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a555b20ca3086e39c.jsonl,0,48,27,15,14,1,1,0,0,1,51,7769,579919,53410,131.445,2026-08-08T21:16:11.880000+00:00,2026-08-08T21:18:23.325000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a3b8cdf1d8bc45c8b.jsonl,0,46,26,15,14,0,1,0,0,1,49,8500,556053,55699,134.11,2026-08-08T21:11:59.516000+00:00,2026-08-08T21:14:13.626000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-ae223b7145cd24478.jsonl,0,50,29,15,14,1,1,0,0,1,55,5147,629833,52258,115.641,2026-08-08T21:09:35.077000+00:00,2026-08-08T21:11:30.718000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a3720d5d617dbffb5.jsonl,0,55,32,16,15,2,1,0,0,1,60,7634,730920,58268,151.248,2026-08-08T21:11:33.808000+00:00,2026-08-08T21:14:05.056000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a7501c35c97039d22.jsonl,0,50,28,15,14,2,1,0,0,1,53,8585,613547,54830,145.297,2026-08-08T21:12:06.225000+00:00,2026-08-08T21:14:31.522000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a1fb2c373e28ff0e2.jsonl,0,90,52,26,25,7,1,0,0,1,96,12735,1516332,82133,221.19,2026-08-08T21:13:55.606000+00:00,2026-08-08T21:17:36.796000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-ac442af046ca7f7e1.jsonl,0,52,30,15,14,2,1,0,0,1,56,5942,686976,60791,159.898,2026-08-08T21:12:31.510000+00:00,2026-08-08T21:15:11.408000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-af778e6e2e833b8eb.jsonl,0,98,57,29,28,7,1,0,0,1,107,11445,1722137,115823,258.004,2026-08-08T21:09:34.292000+00:00,2026-08-08T21:13:52.296000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-afc68958c574f1352.jsonl,0,46,26,15,14,0,1,0,0,1,49,5081,546992,51780,124.06,2026-08-08T21:11:46.561000+00:00,2026-08-08T21:13:50.621000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a333c07a3a753e700.jsonl,0,47,27,15,14,0,1,0,0,1,51,3706,562948,53946,125.492,2026-08-08T21:17:39.332000+00:00,2026-08-08T21:19:44.824000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-ad61f5b4712fd081d.jsonl,0,46,26,15,14,0,1,0,0,1,49,5272,550946,53006,119.641,2026-08-08T21:13:45.653000+00:00,2026-08-08T21:15:45.294000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a4036a85c7d578f3e.jsonl,0,52,30,15,14,2,1,0,0,1,55,8072,679062,58765,155.314,2026-08-08T21:16:08.289000+00:00,2026-08-08T21:18:43.603000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-ad955f76deeb11d2c.jsonl,0,51,29,15,14,2,1,0,0,1,54,7686,650322,58172,156.385,2026-08-08T21:09:37.694000+00:00,2026-08-08T21:12:14.079000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a11f0343a541963c6.jsonl,0,48,27,15,14,1,1,0,0,1,51,7911,585412,55991,152.334,2026-08-08T21:09:34.431000+00:00,2026-08-08T21:12:06.765000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a40c8e91d078dbfc1.jsonl,0,57,33,17,16,2,1,0,0,1,62,7863,795057,65296,172.331,2026-08-08T21:09:35.164000+00:00,2026-08-08T21:12:27.495000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a08b11ecbb60b638f.jsonl,0,48,27,15,14,1,1,0,0,1,51,5309,573484,50346,108.82,2026-08-08T21:12:10.264000+00:00,2026-08-08T21:13:59.084000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a8ef8b8e14a8eb97b.jsonl,0,48,27,15,14,1,1,0,0,1,51,5181,580721,55017,146.094,2026-08-08T21:17:39.945000+00:00,2026-08-08T21:20:06.039000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a3defbef547cc8900.jsonl,0,49,28,15,14,1,1,0,0,1,53,7747,591682,53665,119.595,2026-08-08T21:14:55.438000+00:00,2026-08-08T21:16:55.033000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a5d3dac1b8a9d99fe.jsonl,0,47,27,15,14,0,1,0,0,1,51,2622,570978,53045,114.916,2026-08-08T21:17:58.212000+00:00,2026-08-08T21:19:53.128000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-acab0a42ecf0fc023.jsonl,0,50,29,15,14,1,1,0,0,1,55,8279,633636,53505,112.841,2026-08-08T21:13:54.039000+00:00,2026-08-08T21:15:46.880000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a08543e9266bc471b.jsonl,0,49,28,15,14,1,1,0,0,1,53,8205,616455,57584,137.698,2026-08-08T21:18:39.593000+00:00,2026-08-08T21:20:57.291000+00:00,claude-opus-5
discovery,wf_4d006e8d-029,inspect,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_4d006e8d-029/agent-a7b9cf716bd571dc0.jsonl,0,46,26,15,14,0,1,0,0,1,49,4913,541511,50744,108.461,2026-08-08T21:18:27.026000+00:00,2026-08-08T21:20:15.487000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a12043bd33f92264e.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.256,2026-08-09T02:13:18.837000+00:00,2026-08-09T02:13:19.093000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-af0c3c95d5ea9db70.jsonl,0,119,68,33,32,13,1,0,0,1,127,12820,2441926,115947,303.107,2026-08-09T02:07:10.044000+00:00,2026-08-09T02:12:13.151000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-af0a328a260a8c3d0.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.26,2026-08-09T02:13:22.073000+00:00,2026-08-09T02:13:22.333000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ad1e10307972ccf2b.jsonl,0,138,80,39,38,14,1,0,0,1,148,15085,3031757,129025,392.263,2026-08-09T02:02:46.498000+00:00,2026-08-09T02:09:18.761000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a1147187eb68caa28.jsonl,0,36,21,8,7,4,0,0,0,0,1507,2880,367891,30359,62.1,2026-08-09T02:12:16.469000+00:00,2026-08-09T02:13:18.569000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-af1b09cda45b584c3.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.239,2026-08-09T02:13:14.998000+00:00,2026-08-09T02:13:15.237000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ab3bd8874e2b184e0.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.233,2026-08-09T02:13:21.342000+00:00,2026-08-09T02:13:21.575000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a406a3d3340ac5b80.jsonl,0,179,106,58,57,12,0,0,0,0,2395,27531,5418329,217707,664.562,2026-08-09T02:02:47.238000+00:00,2026-08-09T02:13:51.800000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ac6500afe84792c65.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.243,2026-08-09T02:13:16.866000+00:00,2026-08-09T02:13:17.109000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a6d8b4b0a7e23b572.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.271,2026-08-09T02:13:23.617000+00:00,2026-08-09T02:13:23.888000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ab7a21073d4361598.jsonl,0,111,65,33,32,8,1,0,0,1,120,20416,2337934,121479,403.135,2026-08-09T02:02:46.818000+00:00,2026-08-09T02:09:29.953000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a65fe4b62efc7866f.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.675,2026-08-09T02:13:20.426000+00:00,2026-08-09T02:13:21.101000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ac357485f74c7856e.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.237,2026-08-09T02:13:21.745000+00:00,2026-08-09T02:13:21.982000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a6941730b3bdb8202.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.254,2026-08-09T02:13:23.252000+00:00,2026-08-09T02:13:23.506000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ad66814125a2645de.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.225,2026-08-09T02:13:24.889000+00:00,2026-08-09T02:13:25.114000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a27ab859ea8bdcceb.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1.579,2026-08-09T02:13:17.440000+00:00,2026-08-09T02:13:19.019000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a09842fe1342cda5d.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.366,2026-08-09T02:13:24.315000+00:00,2026-08-09T02:13:24.681000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a7a4a58d1e2eb02bf.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.243,2026-08-09T02:13:15.741000+00:00,2026-08-09T02:13:15.984000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-afbcd93e4141d2bd3.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.51,2026-08-09T02:13:26.021000+00:00,2026-08-09T02:13:26.531000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ae0bc72280687e619.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1.38,2026-08-09T02:13:16.824000+00:00,2026-08-09T02:13:18.204000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a72bb754d30fd6d36.jsonl,0,48,29,11,10,3,1,0,0,1,55,9764,618856,56831,183.053,2026-08-09T02:02:47.517000+00:00,2026-08-09T02:05:50.570000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ad21bf1017a672614.jsonl,0,97,57,28,27,8,1,0,0,0,103,13108,1654009,89564,234.179,2026-08-09T02:09:32.749000+00:00,2026-08-09T02:13:26.928000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a5ec5593dcd316a62.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.47,2026-08-09T02:13:20.236000+00:00,2026-08-09T02:13:20.706000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a106147d801834064.jsonl,0,92,53,23,22,10,1,0,0,1,99,10816,1707786,101184,314.667,2026-08-09T02:05:53.953000+00:00,2026-08-09T02:11:08.620000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a50cc181ed2d4a541.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.418,2026-08-09T02:13:18.840000+00:00,2026-08-09T02:13:19.258000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-abbdaf1150506a1b1.jsonl,0,79,47,25,24,4,0,0,0,0,86,9125,1219609,83054,166.51,2026-08-09T02:10:30.268000+00:00,2026-08-09T02:13:16.778000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ad3e201d0f306a476.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.306,2026-08-09T02:13:22.441000+00:00,2026-08-09T02:13:22.747000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ab259359121f48d49.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.255,2026-08-09T02:13:23.499000+00:00,2026-08-09T02:13:23.754000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a8ab6fca57ee237f5.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.255,2026-08-09T02:13:23.049000+00:00,2026-08-09T02:13:23.304000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-aaf21da812580086d.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.369,2026-08-09T02:13:20.489000+00:00,2026-08-09T02:13:20.858000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a7800e6a7b4263538.jsonl,0,62,36,18,17,5,0,0,0,0,65,6386,858587,66762,118.815,2026-08-09T02:11:12.582000+00:00,2026-08-09T02:13:11.397000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ac77db99bc17d62c0.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.314,2026-08-09T02:13:22.372000+00:00,2026-08-09T02:13:22.686000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a90eacf370c1da228.jsonl,0,39,22,10,9,4,0,0,0,0,40,4358,421374,37482,98.053,2026-08-09T02:11:43.804000+00:00,2026-08-09T02:13:21.857000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a0bbf49e59f90be32.jsonl,0,45,27,11,10,2,1,0,0,1,51,9294,574128,55857,190.481,2026-08-09T02:02:46.859000+00:00,2026-08-09T02:05:57.340000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a7f7f20334ceea014.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.218,2026-08-09T02:13:15.364000+00:00,2026-08-09T02:13:15.582000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-acd0eeb258a0874f1.jsonl,0,134,79,37,36,13,1,0,0,1,5173,17253,3202480,152768,444.093,2026-08-09T02:02:46.564000+00:00,2026-08-09T02:10:10.657000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a15070be532140d6c.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.251,2026-08-09T02:13:24.556000+00:00,2026-08-09T02:13:24.807000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-aabc7e8366b941cac.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.218,2026-08-09T02:13:15.050000+00:00,2026-08-09T02:13:15.268000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-aca6594dd91ad6afa.jsonl,0,55,31,15,14,4,0,0,0,0,56,5401,700891,66986,118.262,2026-08-09T02:11:18.190000+00:00,2026-08-09T02:13:16.452000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a5b6074a3b5e6359a.jsonl,0,94,56,28,27,7,0,0,0,0,103,13155,1775182,109119,282.594,2026-08-09T02:08:29.967000+00:00,2026-08-09T02:13:12.561000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a4b7fb4caa4ca6146.jsonl,0,44,26,13,12,2,0,0,0,0,47,4464,510524,51494,100.127,2026-08-09T02:11:42.505000+00:00,2026-08-09T02:13:22.632000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a75cf40508d2c9611.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.943,2026-08-09T02:13:22.362000+00:00,2026-08-09T02:13:23.305000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ac76baf3c1aaeaac1.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.308,2026-08-09T02:13:17.060000+00:00,2026-08-09T02:13:17.368000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-ac1750ba10011bb4c.jsonl,0,115,67,32,31,11,1,0,0,1,124,24710,2789227,159113,508.615,2026-08-09T02:02:47.491000+00:00,2026-08-09T02:11:16.106000+00:00,claude-opus-5
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a2eb448555b4414da.jsonl,0,77,45,25,24,4,0,0,0,0,83,5087,1202067,87994,186.211,2026-08-09T02:10:12.034000+00:00,2026-08-09T02:13:18.245000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a773395b1881fbdf8.jsonl,0,79,46,23,22,7,0,0,0,0,82,7802,1221993,85688,180.018,2026-08-09T02:10:13.463000+00:00,2026-08-09T02:13:13.481000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-aba12231509694721.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0.366,2026-08-09T02:13:18.642000+00:00,2026-08-09T02:13:19.008000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-adacdd38a64167407.jsonl,0,4,1,0,0,0,0,0,0,0,0,0,0,0,1.483,2026-08-09T02:13:12.806000+00:00,2026-08-09T02:13:14.289000+00:00,<synthetic>
discovery,wf_f1accf8e-02a,verify,dab6143e-76d1-4b4b-bcbd-e201c60a630c/subagents/workflows/wf_f1accf8e-02a/agent-a8ca47d1181a0cf75.jsonl,0,56,32,14,13,4,0,0,0,0,59,4691,690733,58798,113.842,2026-08-09T02:11:19.621000+00:00,2026-08-09T02:13:13.463000+00:00,<synthetic>
